,Unnamed: 0, Latitude, Longitude, Status
2028,2028,52.348.469,4.795.243,doubt
2029,2029,52.343.807,4.916.673,success
2030,2030,52.363.002,4.849.986,success
2031,2031,52.347.317,4.874.516,doubt
2032,2032,52.367.586,4.873.204,success
2033,2033,52.377.162,4.888.919,success
2034,2034,52.376.593,4.896.221,success
2035,2035,52.318.351,4.980.421,success
2036,2036,52.368.897,4.884.941,doubt
2037,2037,52.339.456,4.894.278,success
2038,2038,52.348.578,4.902.827,doubt
2039,2039,52.366.661,4.897.305,success
2040,2040,52.402.353,493.054,doubt
2041,2041,52.376.153,4.895.762,doubt
2042,2042,52.376.153,4.895.762,doubt
2043,2043,489.973,doubt,
2044,2044,5.235.008,4.922.676,success
2045,2045,5.235.398,4.890.316,doubt
2046,2046,52.353.847,4.881.897,success
2047,2047,52.362.284,4.891.784,success
2048,2048,52.382.417,4.885.611,success
2049,2049,52.382.417,4.885.611,doubt
2050,2050,5.236.136,4.909.734,doubt
2051,2051,doubt,,
2052,2052,52.327.461,4.858.417,doubt
2053,2053,52.383.796,4.851.579,success
2054,2054,52.376.486,4.936.321,success
2055,2055,52.352.983,4.900.163,doubt
2056,2056,489.973,doubt,
2057,2057,52.357.053,482.014,success
2058,2058,52.324.708,4.875.113,success
2059,2059,failed,failed,failed
2060,2060,52.364.914,4.876.383,doubt
2061,2061,52.341.528,4.903.916,success
2062,2062,52.345.194,4.870.155,success
2063,2063,52.371.907,4.879.771,success
2064,2064,52.362.122,4.898.975,success
2065,2065,5.237.734,4.881.644,success
2066,2066,52.363.508,4.884.942,success
2067,2067,52.374.237,4.892.394,success
2068,2068,52.371.164,4.873.306,success
2069,2069,52.331.355,4.870.255,success
2070,2070,doubt,,
2071,2071,52.365.351,4.850.889,doubt
2072,2072,5.236.582,4.910.288,success
2073,2073,52.370.835,4.878.018,doubt
2074,2074,52.384.357,4.892.262,success
2075,2075,52.327.495,4.880.712,doubt
2076,2076,52.401.797,4.891.457,success
2077,2077,52.361.127,4.928.249,doubt
2078,2078,52.388.796,4.915.682,doubt
2079,2079,489.973,doubt,
2080,2080,52.347.187,4.908.138,success
2081,2081,52.382.417,4.885.611,doubt
2082,2082,52.383,488.131,success
2083,2083,52.335.729,4.876.185,success
2084,2084,52.353.068,4.853.812,doubt
2085,2085,52.318.068,4.943.183,success
2086,2086,52.366.353,488.707,doubt
2087,2087,52.381.927,4.885.534,success
2088,2088,5.236.934,4.850.482,doubt
2089,2089,52.298.977,4.955.994,doubt
2090,2090,52.363.055,4.910.268,doubt
2091,2091,52.372.391,4.859.586,doubt
2092,2092,52.373.881,4.864.986,success
2093,2093,5.234.262,485.792,success
2094,2094,52.372.313,4.876.004,doubt
2095,2095,52.359.406,4.895.233,success
2096,2096,52.344.337,4.900.403,doubt
2097,2097,52.365.993,4.903.332,doubt
2098,2098,52.368.851,4.849.982,doubt
2099,2099,52.364.747,4.883.314,doubt
2100,2100,52.372.313,4.876.004,success
2101,2101,52.298.977,4.955.994,doubt
2102,2102,52.298.977,4.955.994,doubt
2103,2103,5.237.056,4.889.144,doubt
2104,2104,489.973,success,
2105,2105,52.361.608,4.874.527,doubt
2106,2106,5.237.289,4.968.642,doubt
2107,2107,52.346.297,4.853.086,success
2108,2108,52.345.584,4.873.906,doubt
2109,2109,52.346.202,4.908.664,doubt
2110,2110,52.354.139,4.839.292,success
2111,2111,52.339.345,4.893.381,success
2112,2112,489.973,doubt,
2113,2113,52.347.187,4.908.138,success
2114,2114,52.355.141,4.837.472,success
2115,2115,52.354.139,4.839.292,success
2116,2116,52.354.139,4.839.292,success
2117,2117,5.230.385,496.535,success
2118,2118,52.354.637,4.886.776,doubt
2119,2119,489.973,doubt,
2120,2120,52.366.089,4.882.538,success
2121,2121,5.236.625,4.867.339,doubt
2122,2122,52.348.101,4.887.525,doubt
2123,2123,52.362.814,492.739,success
2124,2124,52.355.581,4.895.827,success
2125,2125,52.401.823,4.937.349,doubt
2126,2126,52.366.897,4.871.441,success
2127,2127,5.235.531,4.787.205,success
2128,2128,52.396.408,4.939.403,doubt
2129,2129,52.363.831,4.909.619,doubt
2130,2130,52.353.463,4.847.657,doubt
2131,2131,489.973,doubt,
2132,2132,52.347.828,4.893.222,success
2133,2133,52.327.461,4.858.417,doubt
2134,2134,52.326.266,4.871.666,success
2135,2135,52.364.242,4.875.783,success
2136,2136,52.367.575,4.884.809,doubt
2137,2137,52.365.416,4.876.657,doubt
2138,2138,52.359.406,4.895.233,success
2139,2139,52.380.576,4.883.781,success
2140,2140,52.336.455,4.870.057,success
2141,2141,52.339.106,4.918.462,success
2142,2142,52.355.354,4.887.458,success
2143,2143,52.392.735,4.956.114,doubt
2144,2144,52.382.417,4.885.611,doubt
2145,2145,52.347.277,484.719,doubt
2146,2146,52.352.562,4.932.814,doubt
2147,2147,52.365.631,4.886.432,doubt
2148,2148,52.361.024,4.868.881,doubt
2149,2149,52.342.704,4.875.934,doubt
2150,2150,52.369.578,4.906.694,success
2151,2151,52.368.813,4.897.129,success
2152,2152,52.354.362,4.849.461,success
2153,2153,52.362.122,4.898.975,success
2154,2154,52.361.676,4.886.241,doubt
2155,2155,52.362.734,4.937.099,doubt
2156,2156,52.374.849,4.945.041,success
2157,2157,52.366.507,4.874.779,doubt
2158,2158,52.366.943,4.894.429,doubt
2159,2159,5.235.082,4.917.127,doubt
2160,2160,52.349.216,4.836.661,doubt
2161,2161,52.354.997,4.879.317,success
2162,2162,52.354.581,4.886.157,success
2163,2163,52.350.229,4.854.125,doubt
2164,2164,52.355.364,4.834.969,success
2165,2165,52.374.124,4.873.648,doubt
2166,2166,52.339.995,4.894.116,doubt
2167,2167,52.379.613,4.879.283,doubt
2168,2168,52.375.406,48.746,success
2169,2169,5.237.289,4.968.642,doubt
2170,2170,5.236.642,4.903.058,doubt
2171,2171,52.363.356,4.918.976,success
2172,2172,52.361.316,4.899.106,doubt
2173,2173,52.375.759,4.898.664,success
2174,2174,52.363.145,4.895.709,doubt
2175,2175,52.353.169,4.884.748,success
2176,2176,52.347.187,4.908.138,success
2177,2177,52.382.417,4.885.611,doubt
2178,2178,52.369.852,4.889.543,success
2179,2179,5.236.704,4.852.866,doubt
2180,2180,52.361.691,4.889.897,success
2181,2181,5.236.369,4.828.212,doubt
2182,2182,52.376.662,4.889.244,success
2183,2183,52.356.321,4.838.934,success
2184,2184,52.372.489,4.853.564,success
2185,2185,52.383.304,4.872.181,doubt
2186,2186,52.372.563,4.902.937,success
2187,2187,52.356.078,4.849.607,doubt
2188,2188,52.372.507,4.853.572,success
2189,2189,52.357.201,4.835.614,doubt
2190,2190,52.355.581,4.895.827,success
2191,2191,52.373.735,4.828.029,success
2192,2192,52.372.579,4.964.555,doubt
2193,2193,52.363.601,4.807.718,success
2194,2194,52.362.837,4.908.221,doubt
2195,2195,52.357.572,4.807.961,success
2196,2196,52.356.006,4.873.316,success
2197,2197,52.364.747,4.883.314,doubt
2198,2198,52.349.978,4.799.207,doubt
2199,2199,failed,failed,failed
2200,2200,failed,failed,failed
2201,2201,52.327.126,485.723,success
2202,2202,52.365.984,4.851.851,doubt
2203,2203,52.352.025,5.002.068,success
2204,2204,52.332.122,4.888.758,success
2205,2205,5.230.831,4.956.602,doubt
2206,2206,52.387.916,4.821.086,success
2207,2207,52.355.141,4.837.472,success
2208,2208,52.382.417,4.885.611,doubt
2209,2209,52.347.277,484.719,doubt
2210,2210,52.355.141,4.837.472,success
2211,2211,52.375.959,4.907.717,doubt
2212,2212,52.380.772,4.892.018,doubt
2213,2213,52.362.665,4.876.451,success
2214,2214,52.360.053,4.879.957,doubt
2215,2215,52.341.399,4.951.148,success
2216,2216,52.359.119,487.686,success
2217,2217,52.354.302,4.876.916,doubt
2218,2218,52.308.138,4.952.149,success
2219,2219,52.357.979,4.875.097,doubt
2220,2220,52.367.405,4.893.165,doubt
2221,2221,52.353.859,4.902.028,success
2222,2222,52.361.825,4.889.364,success
2223,2223,52.361.825,4.889.364,doubt
2224,2224,52.365.531,4.939.512,doubt
2225,2225,52.374.081,4.848.754,success
2226,2226,52.344.525,4.826.192,success
2227,2227,52.389.227,4.889.309,success
2228,2228,52.367.405,4.893.165,doubt
2229,2229,51.977.773,5.925.807,doubt
2230,2230,52.354.139,4.839.292,success
2231,2231,52.345.288,4.794.045,doubt
2232,2232,52.364.548,4.852.353,success
2233,2233,52.339.065,4.900.357,success
2234,2234,52.339.345,4.893.381,success
2235,2235,52.365.146,4.863.592,doubt
2236,2236,52.331.756,4.871.159,success
2237,2237,52.365.984,4.851.851,doubt
2238,2238,52.361.024,4.868.881,doubt
2239,2239,52.350.566,4.891.676,success
2240,2240,52.354.812,4.901.037,doubt
2241,2241,52.382.417,4.885.611,doubt
2242,2242,52.342.952,4.860.743,doubt
2243,2243,52.340.626,4.848.236,success
2244,2244,52.347.968,4.847.005,doubt
2245,2245,52.327.461,4.858.417,doubt
2246,2246,52.353.611,4.846.742,doubt
2247,2247,52.325.808,4.949.434,success
2248,2248,52.372.494,4.966.063,doubt
2249,2249,52.372.494,4.966.063,doubt
2250,2250,52.344.699,4.861.485,success
2251,2251,52.325.472,4.877.379,doubt
2252,2252,52.371.607,4.889.978,success
2253,2253,52.345.615,4.859.659,doubt
2254,2254,52.353.199,4.916.515,success
2255,2255,52.366.956,4.890.049,success
2256,2256,52.377.634,4.879.553,success
2257,2257,52.375.988,4.886.961,doubt
2258,2258,52.370.433,4.882.517,success
2259,2259,52.368.708,487.992,success
2260,2260,5.237.056,4.889.144,success
2261,2261,52.372.383,4.882.552,doubt
2262,2262,52.363.508,4.898.005,success
2263,2263,52.079.237,4.364.192,success
2264,2264,52.369.254,4.888.593,doubt
2265,2265,52.373.285,4.829.275,success
2266,2266,5.231.862,4.966.166,success
2267,2267,52.335.851,4.872.946,success
2268,2268,52.382.198,4.890.019,success
2269,2269,489.973,doubt,
2270,2270,52.383.184,4.853.087,success
2271,2271,52.373.285,4.829.275,success
2272,2272,52.382.417,4.885.611,doubt
2273,2273,52.379.823,4.849.554,doubt
2274,2274,52.363.797,4.894.865,doubt
2275,2275,52.298.323,4.976.282,success
2276,2276,52.378.835,4.888.676,doubt
2277,2277,5.238.487,4.921.021,success
2278,2278,52.351.412,4.879.837,success
2279,2279,52.355.141,4.837.472,success
2280,2280,52.364.747,4.908.655,success
2281,2281,52.412.397,4.918.023,success
2282,2282,52.375.865,4.844.425,success
2283,2283,52.326.266,4.871.666,success
2284,2284,52.326.266,4.871.666,success
2285,2285,52.326.266,4.871.666,success
2286,2286,52.376.357,4.907.598,success
2287,2287,52.356.321,4.838.934,success
2288,2288,52.375.858,4.891.292,success
2289,2289,52.375.809,4.844.188,success
2290,2290,52.358.181,4.875.858,doubt
2291,2291,52.362.405,489.927,doubt
2292,2292,52.370.198,4.897.393,success
2293,2293,52.368.336,4.896.973,doubt
2294,2294,52.390.755,4.913.443,doubt
2295,2295,52.376.002,4.882.477,doubt
2296,2296,52.373.729,4.827.983,success
2297,2297,52.383.494,4.876.727,doubt
2298,2298,52.342.892,4.873.114,doubt
2299,2299,52.404.161,4.927.333,doubt
2300,2300,52.376.122,4.845.535,success
2301,2301,523.425,4.897.963,doubt
2302,2302,52.362.923,4.898.906,success
2303,2303,52.370.961,4.898.727,success
2304,2304,52.382.417,4.885.611,doubt
2305,2305,52.382.417,4.885.611,doubt
2306,2306,52.342.892,4.873.114,doubt
2307,2307,52.351.284,4.859.917,success
2308,2308,52.361.024,4.868.881,doubt
2309,2309,52.403.942,4.941.201,success
2310,2310,52.372.019,4.896.447,doubt
2311,2311,52.344.564,4.865.655,doubt
2312,2312,5.236.118,4.852.951,doubt
2313,2313,52.349.607,4.839.925,success
2314,2314,52.364.035,4.892.455,doubt
2315,2315,5.234.798,4.876.123,doubt
2316,2316,52.377.579,488.245,doubt
2317,2317,52.361.078,4.910.792,success
2318,2318,52.378.549,4.802.617,doubt
2319,2319,52.365.895,4.894.535,success
2320,2320,52.353.222,4.865.353,doubt
2321,2321,52.369.334,494.436,doubt
2322,2322,failed,failed,failed
2323,2323,52.362.652,4.937.921,success
2324,2324,52.330.156,4.874.195,success
2325,2325,52.376.256,489.957,success
2326,2326,52.718.439,6.860.902,doubt
2327,2327,52.339.568,4.919.455,success
2328,2328,52.355.601,4.888.409,doubt
2329,2329,52.383.942,48.723,doubt
2330,2330,52.365.895,4.894.535,success
2331,2331,52.344.608,4.906.866,success
2332,2332,5.230.786,4.993.466,success
2333,2333,52.374.245,489.353,success
2334,2334,52.378.884,4.895.995,doubt
2335,2335,52.376.033,4.887.034,doubt
2336,2336,52.382.417,4.885.611,success
2337,2337,489.973,doubt,
2338,2338,52.363.825,4.894.938,doubt
2339,2339,52.372.726,4.892.135,success
2340,2340,52.361.805,4.881.884,success
2341,2341,52.369.578,4.906.694,success
2342,2342,52.327.495,4.880.712,doubt
2343,2343,5.236.035,4.886.607,success
2344,2344,52.346.995,5.009.678,doubt
2345,2345,52.371.265,4.967.746,doubt
2346,2346,52.367.038,4.851.559,success
2347,2347,52.369.735,4.891.233,success
2348,2348,489.973,doubt,
2349,2349,52.369.638,4.923.306,doubt
2350,2350,489.973,doubt,
2351,2351,52.364.747,4.883.314,doubt
2352,2352,52.364.747,4.883.314,doubt
2353,2353,489.973,doubt,
2354,2354,52.375.991,4.879.427,doubt
2355,2355,52.331.058,4.872.312,success
2356,2356,52.331.108,4.869.378,success
2357,2357,52.372.452,4.896.855,success
2358,2358,52.372.309,4.884.095,success
2359,2359,52.356.685,4.890.126,success
2360,2360,52.339.345,4.893.381,success
2361,2361,52.355.141,4.837.472,success
2362,2362,52.355.141,4.837.472,success
2363,2363,52.355.141,4.837.472,success
2364,2364,52.362.294,4.898.699,doubt
2365,2365,52.362.294,4.898.699,doubt
2366,2366,52.362.294,4.898.699,doubt
2367,2367,52.392.854,4.878.787,success
2368,2368,52.379.823,4.849.554,doubt
2369,2369,52.382.417,4.885.611,doubt
2370,2370,52.365,486.305,doubt
2371,2371,52.400.503,49.337,doubt
2372,2372,52.364.336,4.892.515,doubt
2373,2373,52.370.237,4.911.078,doubt
2374,2374,52.346.015,4.855.261,success
2375,2375,52.360.453,4.881.822,doubt
2376,2376,52.360.453,4.881.822,doubt
2377,2377,52.382.198,4.890.019,success
2378,2378,52.363.286,4.884.373,success
2379,2379,52.361.503,4.875.125,success
2380,2380,52.382.662,488.291,success
2381,2381,52.357.354,4.999.953,success
2382,2382,52.378.154,4.884.288,success
2383,2383,52.364.698,4.886.736,doubt
2384,2384,52.349.658,4.835.302,success
2385,2385,52.343.383,4.799.384,success
2386,2386,5.237.651,4.895.299,doubt
2387,2387,5.235.135,4.890.665,doubt
2388,2388,52.335.239,4.887.317,success
2389,2389,52.369.318,484.977,doubt
2390,2390,52.356.321,4.838.934,success
2391,2391,52.371.617,4.875.835,doubt
2392,2392,52.382.948,4.886.692,doubt
2393,2393,52.356.804,4.814.618,success
2394,2394,52.360.907,485.225,doubt
2395,2395,52.391.012,4.890.873,success
2396,2396,52.373.649,4.863.697,doubt
2397,2397,52.375.988,4.886.961,doubt
2398,2398,52.375.988,4.886.961,doubt
2399,2399,489.973,doubt,
2400,2400,52.347.187,4.908.138,success
2401,2401,52.354.812,4.901.037,doubt
2402,2402,52.405.283,4.910.115,success
2403,2403,489.973,doubt,
2404,2404,489.973,doubt,
2405,2405,489.973,doubt,
2406,2406,489.973,doubt,
2407,2407,489.973,doubt,
2408,2408,489.973,doubt,
2409,2409,489.973,doubt,
2410,2410,52.371.522,489.588,doubt
2411,2411,52.327.583,488.356,success
2412,2412,489.973,doubt,
2413,2413,5.235.567,4.892.034,success
2414,2414,52.369.704,4.849.363,success
2415,2415,52.367.586,4.873.204,doubt
2416,2416,52.381.001,4.820.724,success
2417,2417,52.377.104,488.965,doubt
2418,2418,52.355.442,489.553,doubt
2419,2419,52.354.225,4.890.391,success
2420,2420,52.336.678,4.877.193,doubt
2421,2421,52.332.447,4.881.834,success
2422,2422,5.237.651,4.895.299,doubt
2423,2423,52.366.744,4.935.962,success
2424,2424,52.371.662,4.896.365,success
2425,2425,52.333.989,4.874.699,success
2426,2426,52.354.812,4.901.037,doubt
2427,2427,52.392.854,4.878.787,success
2428,2428,52.392.854,4.878.787,success
2429,2429,52.361.357,4.879.494,success
2430,2430,52.400.077,4.944.722,doubt
2431,2431,52.355.141,4.837.472,success
2432,2432,52.347.277,484.719,doubt
2433,2433,52.382.417,4.885.611,doubt
2434,2434,52.332.122,4.888.758,success
2435,2435,52.362.122,4.898.975,success
2436,2436,52.362.122,4.898.975,success
2437,2437,52.368.394,4.869.371,success
2438,2438,52.368.394,4.869.371,success
2439,2439,52.079.237,4.364.192,success
2440,2440,52.365.245,4.873.854,doubt
2441,2441,5.235.135,4.890.665,success
2442,2442,52.372.155,4.880.972,success
2443,2443,52.368.507,4.971.287,success
2444,2444,52.378.245,4.891.517,doubt
2445,2445,52.361.848,4.901.508,doubt
2446,2446,52.373.384,4.883.378,doubt
2447,2447,52.367.474,4.912.487,doubt
2448,2448,489.973,doubt,
2449,2449,5.235.135,4.890.665,doubt
2450,2450,52.370.327,4.880.143,success
2451,2451,52.375.846,4.893.967,doubt
2452,2452,489.973,doubt,
2453,2453,52.362.194,48.897,doubt
2454,2454,52.356.458,4.869.726,success
2455,2455,52.370.071,4.853.901,success
2456,2456,489.973,doubt,
2457,2457,489.973,doubt,
2458,2458,52.364.336,4.892.515,doubt
2459,2459,489.973,doubt,
2460,2460,52.373.834,4.939.424,success
2461,2461,52.372.279,4.864.638,success
2462,2462,5.240.231,4.930.528,doubt
2463,2463,53.138.518,6.417.461,doubt
2464,2464,52.382.417,4.885.611,doubt
2465,2465,52.347.187,4.908.138,success
2466,2466,52.363.627,492.658,doubt
2467,2467,489.973,doubt,
2468,2468,52.356.738,4.891.071,success
2469,2469,52.364.747,4.908.655,success
2470,2470,52.364.336,4.892.515,doubt
2471,2471,52.370.433,4.882.517,success
2472,2472,52.355.581,4.895.827,success
2473,2473,52.352.271,5.003.005,success
2474,2474,523.663,4.896.573,success
2475,2475,5.235.256,4.859.204,success
2476,2476,489.973,doubt,
2477,2477,52.379.812,4.884.424,success
2478,2478,52.381.927,4.885.534,success
2479,2479,52.348.604,4.846.542,success
2480,2480,52.370.353,4.894.271,doubt
2481,2481,5.239.411,4.881.776,success
2482,2482,52.365.993,4.903.332,success
2483,2483,52.355.141,4.837.472,success
2484,2484,52.355.141,4.837.472,success
2485,2485,52.355.141,4.837.472,success
2486,2486,52.354.139,4.839.292,success
2487,2487,489.973,doubt,
2488,2488,489.973,doubt,
2489,2489,52.361.512,4.899.352,success
2490,2490,52.374.955,496.701,doubt
2491,2491,52.374.887,489.878,success
2492,2492,52.355.141,4.837.472,success
2493,2493,52.365.048,4.898.317,success
2494,2494,52.363.282,4.884.683,success
2495,2495,52.374.237,4.892.394,success
2496,2496,52.382.417,4.885.611,doubt
2497,2497,52.354.812,4.901.037,doubt
2498,2498,52.336.903,4.870.836,success
2499,2499,52.367.978,488.753,success
2500,2500,52.347.017,4.785.404,doubt
2501,2501,52.367.888,4.882.155,doubt
2502,2502,52.368.555,4.939.277,success
2503,2503,52.361.512,4.899.352,success
2504,2504,52.372.204,4.850.102,doubt
2505,2505,52.372.107,4.879.002,doubt
2506,2506,489.973,doubt,
2507,2507,52.345.887,4.853.899,success
2508,2508,52.370.254,487.453,doubt
2509,2509,52.365.521,4.887.828,doubt
2510,2510,52.375.736,4.964.547,success
2511,2511,52.356.191,4.934.814,success
2512,2512,52.364.893,488.163,doubt
2513,2513,52.322.382,4.861.442,success
2514,2514,52.346.015,4.855.261,success
2515,2515,52.332.244,4.856.014,success
2516,2516,52.382.198,4.890.019,success
2517,2517,52.350.407,4.894.559,success
2518,2518,52.355.981,482.403,success
2519,2519,52.355.061,4.888.327,doubt
2520,2520,52.377.266,487.273,success
2521,2521,52.367.775,4.898.124,success
2522,2522,52.334.066,4.869.713,doubt
2523,2523,52.369.506,4.888.679,success
2524,2524,52.376.751,4.894,doubt
2525,2525,52.356.392,4.880.142,success
2526,2526,523.082,4.951.953,success
2527,2527,52.355.141,4.837.472,success
2528,2528,52.382.417,4.885.611,doubt
2529,2529,52.347.277,484.719,doubt
2530,2530,52.349.216,4.836.661,doubt
2531,2531,489.973,doubt,
2532,2532,52.368.714,4.897.962,success
2533,2533,52.339.065,4.900.357,success
2534,2534,52.324.681,4.870.934,doubt
2535,2535,52.373.029,4.894.205,success
2536,2536,52.335.008,4.878.591,success
2537,2537,489.973,doubt,
2538,2538,52.351.797,4.799.931,success
2539,2539,52.373.253,4.897.139,doubt
2540,2540,52.373.492,4.883.376,doubt
2541,2541,52.357.534,4.898.727,doubt
2542,2542,52.374.237,4.892.394,success
2543,2543,489.973,doubt,
2544,2544,52.305.018,4.948.711,success
2545,2545,52.337.674,4.895.298,success
2546,2546,5.234.303,4.897.737,doubt
2547,2547,5.234.408,4.825.815,success
2548,2548,52.353.233,4.901.677,success
2549,2549,52.362.122,4.898.975,success
2550,2550,52.345.615,4.859.659,doubt
2551,2551,52.318.848,4.949.137,doubt
2552,2552,489.973,doubt,
2553,2553,5.241.092,4.916.916,success
2554,2554,52.360.839,4.906.705,doubt
2555,2555,52.369.284,4.906.712,doubt
2556,2556,52.368.496,4.867.003,doubt
2557,2557,52.375.091,4.887.367,doubt
2558,2558,52.348.776,4.904.201,success
2559,2559,52.346.653,480.555,success
2560,2560,52.382.417,4.885.611,doubt
2561,2561,52.382.417,4.885.611,doubt
2562,2562,52.312.494,4.958.583,success
2563,2563,52.365.993,4.903.332,success
2564,2564,52.379.952,4.891.466,success
2565,2565,52.369.852,4.889.543,success
2566,2566,52.341.054,4.906.944,doubt
2567,2567,52.336.185,48.757,doubt
2568,2568,52.380.186,4.894.202,success
2569,2569,52.366.496,4.899.856,doubt
2570,2570,52.375.091,4.887.367,doubt
2571,2571,489.973,doubt,
2572,2572,52.370.763,4.890.588,doubt
2573,2573,52.384.355,487.419,doubt
2574,2574,52.344.862,4.872.064,success
2575,2575,52.309.408,498.119,success
2576,2576,52.371.294,4.879.935,success
2577,2577,52.079.237,4.364.192,success
2578,2578,52.371.053,4.902.053,success
2579,2579,doubt,,
2580,2580,52.362.122,4.898.975,success
2581,2581,5.240.672,4.915.238,success
2582,2582,5.240.672,4.915.238,success
2583,2583,52.324.358,4.858.534,success
2584,2584,489.973,doubt,
2585,2585,52.336.903,4.870.939,success
2586,2586,52.362.923,4.898.906,success
2587,2587,489.973,doubt,
2588,2588,52.369.337,4.884.995,doubt
2589,2589,52.375.098,4.870.304,doubt
2590,2590,52.401.718,484.505,doubt
2591,2591,52.338.205,4.932.423,success
2592,2592,52.382.417,4.885.611,doubt
2593,2593,52.382.417,4.885.611,doubt
2594,2594,5.235.282,4.900.169,doubt
2595,2595,52.362.615,4.898.093,success
2596,2596,52.335.616,4.848.447,success
2597,2597,52.385.764,4.832.571,success
2598,2598,52.366.956,4.890.049,success
2599,2599,52.353.668,4.868.027,success
2600,2600,52.371.294,4.879.935,success
2601,2601,52.385.429,4.893.478,success
2602,2602,52.350.707,4.856.842,success
2603,2603,52.355.139,4.864.694,doubt
2604,2604,489.973,doubt,
2605,2605,52.365.834,4.881.246,doubt
2606,2606,52.354.889,4.880.967,doubt
2607,2607,52.376.787,489.754,doubt
2608,2608,52.335.008,4.878.591,success
2609,2609,52.355.141,4.837.472,success
2610,2610,52.355.141,4.837.472,success
2611,2611,52.356.205,4.813.625,success
2612,2612,52.352.018,4.860.294,doubt
2613,2613,52.374.573,4.897.027,success
2614,2614,489.973,doubt,
2615,2615,52.354.975,4.902.331,doubt
2616,2616,52.362.122,4.898.975,success
2617,2617,52.357.652,4.908.629,success
2618,2618,52.347.301,4.846.588,success
2619,2619,52.381.324,4.816.886,doubt
2620,2620,52.333.606,4.886.865,doubt
2621,2621,52.370.348,4.923.568,success
2622,2622,52.382.048,4.872.939,doubt
2623,2623,52.344.147,4.916.024,success
2624,2624,52.382.417,4.885.611,success
2625,2625,52.382.417,4.885.611,doubt
2626,2626,52.377.832,4.883.195,doubt
2627,2627,5.238.499,4.873.596,doubt
2628,2628,52.385.121,4.868.585,success
2629,2629,52.349.213,4.922.776,success
2630,2630,52.355.825,4.908.142,doubt
2631,2631,52.337.834,4.895.596,success
2632,2632,52.365.351,4.850.889,doubt
2633,2633,52.354.637,4.886.776,doubt
2634,2634,52.354.015,4.887.531,doubt
2635,2635,52.387.337,4.882.264,doubt
2636,2636,52.381.558,4.873.958,doubt
2637,2637,52.376.536,4.861.974,doubt
2638,2638,52.377.485,4.893.503,success
2639,2639,52.347.283,4.906.991,success
2640,2640,52.351.756,4.849.909,doubt
2641,2641,52.343.825,4.877.039,doubt
2642,2642,52.365.548,487.606,success
2643,2643,52.350.681,4.942.178,success
2644,2644,52.373.454,4.848.207,doubt
2645,2645,52.354.986,4.888.597,success
2646,2646,52.350.131,4.889.248,success
2647,2647,52.360.196,4.868.172,doubt
2648,2648,5.237.083,4.869.921,doubt
2649,2649,52.361.425,4.867.673,success
2650,2650,52.356.311,4.877.838,doubt
2651,2651,52.364.881,492.613,success
2652,2652,52.354.049,4.891.303,doubt
2653,2653,52.356.277,4.936.079,doubt
2654,2654,52.360.087,4.859.776,success
2655,2655,52.358.667,4.924.208,doubt
2656,2656,52.379.823,4.849.554,doubt
2657,2657,52.347.187,4.908.138,success
2658,2658,5.235.304,4.901.633,doubt
2659,2659,52.352.417,4.894.477,success
2660,2660,52.371.934,4.880.648,doubt
2661,2661,52.370.348,4.923.568,success
2662,2662,5.236.388,4.935.987,success
2663,2663,52.324.372,4.858.176,success
2664,2664,52.345.282,4.899.033,doubt
2665,2665,52.368.561,4.865.247,success
2666,2666,52.368.981,4.848.952,doubt
2667,2667,52.343.225,4.912.571,doubt
2668,2668,52.352.717,4.899.508,doubt
2669,2669,489.973,doubt,
2670,2670,52.362.649,4.933.503,doubt
2671,2671,52.375.682,4.862.102,doubt
2672,2672,52.347.587,4.846.232,doubt
2673,2673,52.353.859,4.902.028,success
2674,2674,52.696.372,619.383,success
2675,2675,489.973,doubt,
2676,2676,52.395.771,4.879.207,success
2677,2677,52.355.084,4.891.571,doubt
2678,2678,52.376.988,4.848.619,success
2679,2679,52.348.584,4.906.378,doubt
2680,2680,52.379.572,4.878.407,doubt
2681,2681,523.653,4.882.413,success
2682,2682,52.360.346,4.861.476,doubt
2683,2683,52.353.908,4.839.065,success
2684,2684,52.353.489,4.884.279,doubt
2685,2685,5.236.703,4.837.068,success
2686,2686,52.352.634,4.835.485,success
2687,2687,52.354.387,4.903.453,doubt
